Fecha;Hora;Gi;Ta;PFV
2014-11-10;1;0;15,2;0
2014-11-10;2;0;15,1;0
2014-11-10;3;0;15;0
2014-11-10;4;0;14,8;0
2014-11-10;5;0;14,7;0
2014-11-10;6;0;14,6;0
2014-11-10;7;0;14,4;0
2014-11-10;8;0;14,3;0
2014-11-10;9;93;16,3;20,55
2014-11-10;10;50;16,2;11,13
2014-11-10;11;68;16,4;15,08
2014-11-10;12;11;16;2,47
2014-11-10;13;175;16,9;38,04
2014-11-10;14;114;17,1;25,01
2014-11-10;15;91;17,2;20,03
2014-11-10;16;26;16,8;5,79
2014-11-10;17;17;16,5;3,8
2014-11-10;18;0;16,2;0
2014-11-10;19;0;15,9;0
2014-11-10;20;0;15,6;0
2014-11-10;21;0;15,3;0
2014-11-10;22;0;15,1;0
2014-11-10;23;0;14,8;0
2014-11-10;24;0;14,5;0
2014-11-11;1;0;13,9;0
2014-11-11;2;0;13,4;0
2014-11-11;3;0;12,8;0
2014-11-11;4;0;12,2;0
2014-11-11;5;0;11,7;0
2014-11-11;6;0;11,1;0
2014-11-11;7;0;10,5;0
2014-11-11;8;0;9,9;0
2014-11-11;9;29;11,1;6,64
2014-11-11;10;38;11,3;8,68
2014-11-11;11;47;11,4;10,71
2014-11-11;12;129;12,2;28,91
2014-11-11;13;85;12,4;19,16
2014-11-11;14;91;12,5;20,49
2014-11-11;15;166;12,9;36,85
2014-11-11;16;106;13;23,75
2014-11-11;17;39;12,6;8,85
2014-11-11;18;0;12,3;0
2014-11-11;19;0;11,9;0
2014-11-11;20;0;11,6;0
2014-11-11;21;0;11,2;0
2014-11-11;22;0;10,9;0
2014-11-11;23;0;10,5;0
2014-11-11;24;0;10,2;0
2014-11-12;1;0;10;0
2014-11-12;2;0;9,8;0
2014-11-12;3;0;9,6;0
2014-11-12;4;0;9,5;0
2014-11-12;5;0;9,3;0
2014-11-12;6;0;9,1;0
2014-11-12;7;0;8,9;0
2014-11-12;8;0;8,7;0
2014-11-12;9;56;10,4;12,81
2014-11-12;10;62;10,6;14,15
2014-11-12;11;259;12;56,87
2014-11-12;12;508;13,8;105,97
2014-11-12;13;550;14,9;113,25
2014-11-12;14;120;14,3;26,66
2014-11-12;15;123;13,9;27,36
2014-11-12;16;64;13,2;14,42
2014-11-12;17;26;12,5;5,91
2014-11-12;18;0;12,3;0
2014-11-12;19;0;12,1;0
2014-11-12;20;0;11,9;0
2014-11-12;21;0;11,7;0
2014-11-12;22;0;11,5;0
2014-11-12;23;0;11,3;0
2014-11-12;24;0;11,1;0
2014-11-13;1;0;10,7;0
2014-11-13;2;0;10,3;0
2014-11-13;3;0;9,9;0
2014-11-13;4;0;9,6;0
2014-11-13;5;0;9,2;0
2014-11-13;6;0;8,8;0
2014-11-13;7;0;8,5;0
2014-11-13;8;0;8,1;0
2014-11-13;9;21;9;4,86
2014-11-13;10;115;10,6;26,03
2014-11-13;11;109;11,1;24,63
2014-11-13;12;62;11;14,12
2014-11-13;13;202;11,8;44,82
2014-11-13;14;490;13,2;102,85
2014-11-13;15;371;13,8;79,24
2014-11-13;16;464;14,2;97,34
2014-11-13;17;46;13,4;10,39
2014-11-13;18;0;12,9;0
2014-11-13;19;0;12,4;0
2014-11-13;20;0;11,9;0
2014-11-13;21;0;11,4;0
2014-11-13;22;0;10,8;0
2014-11-13;23;0;10,3;0
2014-11-13;24;0;9,8;0
2014-11-14;1;0;9,2;0
2014-11-14;2;0;8,7;0
2014-11-14;3;0;8,1;0
2014-11-14;4;0;7,5;0
2014-11-14;5;0;6,9;0
2014-11-14;6;0;6,4;0
2014-11-14;7;0;5,8;0
2014-11-14;8;0;5,2;0
2014-11-14;9;5;5,4;1,18
2014-11-14;10;29;5,9;6,8
2014-11-14;11;66;6,5;15,34
2014-11-14;12;207;7,8;46,78
2014-11-14;13;452;9,4;97,35
2014-11-14;14;527;10,5;111,44
2014-11-14;15;104;10,1;23,63
2014-11-14;16;82;9,7;18,73
2014-11-14;17;142;9,2;32,21
2014-11-14;18;0;8,9;0
2014-11-14;19;0;8,6;0
2014-11-14;20;0;8,3;0
2014-11-14;21;0;7,9;0
2014-11-14;22;0;7,6;0
2014-11-14;23;0;7,3;0
2014-11-14;24;0;7;0
2014-11-15;1;0;6,6;0
2014-11-15;2;0;6,3;0
2014-11-15;3;0;5,9;0
2014-11-15;4;0;5,5;0
2014-11-15;5;0;5,2;0
2014-11-15;6;0;4,8;0
2014-11-15;7;0;4,4;0
2014-11-15;8;0;4,1;0
2014-11-15;9;201;7,1;45,62
2014-11-15;10;279;8,7;62,05
2014-11-15;11;478;10,5;101,93
2014-11-15;12;649;12,1;133,25
2014-11-15;13;808;13,6;159,94
2014-11-15;14;568;14;117,13
2014-11-15;15;561;14,1;115,77
2014-11-15;16;512;13,7;106,79
2014-11-15;17;254;12,4;55,71
2014-11-15;18;0;12;0
2014-11-15;19;0;11,6;0
2014-11-15;20;0;11,2;0
2014-11-15;21;0;10,8;0
2014-11-15;22;0;10,4;0
2014-11-15;23;0;10;0
2014-11-15;24;0;9,5;0
2014-11-16;1;0;9,2;0
2014-11-16;2;0;8,9;0
2014-11-16;3;0;8,6;0
2014-11-16;4;0;8,3;0
2014-11-16;5;0;8;0
2014-11-16;6;0;7,7;0
2014-11-16;7;0;7,4;0
2014-11-16;8;0;7;0
2014-11-16;9;48;8,7;11,08
2014-11-16;10;303;10,8;66,44
2014-11-16;11;262;11,9;57,53
2014-11-16;12;231;12,4;50,86
2014-11-16;13;243;12,9;53,26
2014-11-16;14;285;13,2;61,94
2014-11-16;15;138;12,8;30,79
2014-11-16;16;156;12,5;34,75
2014-11-16;17;83;11,8;18,77
2014-11-16;18;0;11,4;0
2014-11-16;19;0;10,9;0
2014-11-16;20;0;10,5;0
2014-11-16;21;0;10;0
2014-11-16;22;0;9,6;0
2014-11-16;23;0;9,1;0
2014-11-16;24;0;8,7;0
2014-11-17;1;0;8,2;0
2014-11-17;2;0;7,8;0
2014-11-17;3;0;7,3;0
2014-11-17;4;0;6,8;0
2014-11-17;5;0;6,3;0
2014-11-17;6;0;5,8;0
2014-11-17;7;0;5,4;0
2014-11-17;8;0;4,9;0
2014-11-17;9;10;5,3;2,36
2014-11-17;10;88;6,7;20,37
2014-11-17;11;73;7;16,91
2014-11-17;12;109;7,5;25,05
2014-11-17;13;306;8,7;67,75
2014-11-17;14;462;9,9;99,09
2014-11-17;15;387;10,5;83,8
2014-11-17;16;472;10,8;100,6
2014-11-17;17;200;10,2;44,73
2014-11-17;18;0;10;0
2014-11-17;19;0;9,8;0
2014-11-17;20;0;9,7;0
2014-11-17;21;0;9,5;0
2014-11-17;22;0;9,3;0
2014-11-17;23;0;9,1;0
2014-11-17;24;0;9;0
2014-11-18;1;0;8,9;0
2014-11-18;2;0;8,9;0
2014-11-18;3;0;8,9;0
2014-11-18;4;0;8,9;0
2014-11-18;5;0;8,9;0
2014-11-18;6;0;8,9;0
2014-11-18;7;0;8,9;0
2014-11-18;8;0;8,9;0
2014-11-18;9;79;10,9;17,96
2014-11-18;10;312;13;67,57
2014-11-18;11;637;15,4;128,81
2014-11-18;12;772;17,3;150,75
2014-11-18;13;941;18,9;176,36
2014-11-18;14;891;19,9;167,65
2014-11-18;15;514;19,8;103,8
2014-11-18;16;279;18,9;58,99
2014-11-18;17;188;17,5;40,65
2014-11-18;18;0;16,9;0
2014-11-18;19;0;16,3;0
2014-11-18;20;0;15,7;0
2014-11-18;21;0;15,1;0
2014-11-18;22;0;14,5;0
2014-11-18;23;0;13,9;0
2014-11-18;24;0;13,3;0
2014-11-19;1;0;12,5;0
2014-11-19;2;0;11,6;0
2014-11-19;3;0;10,7;0
2014-11-19;4;0;9,9;0
2014-11-19;5;0;9;0
2014-11-19;6;0;8,1;0
2014-11-19;7;0;7,2;0
2014-11-19;8;0;6,4;0
2014-11-19;9;132;8,6;30,07
2014-11-19;10;450;11,1;96,13
2014-11-19;11;766;13,7;152,71
2014-11-19;12;913;15,7;175,18
2014-11-19;13;924;17,1;175,53
2014-11-19;14;809;17,6;156,63
2014-11-19;15;769;17,8;149,83
2014-11-19;16;532;17,1;108,63
2014-11-19;17;140;15,4;30,83
2014-11-19;18;0;14,6;0
2014-11-19;19;0;13,7;0
2014-11-19;20;0;12,9;0
2014-11-19;21;0;12;0
2014-11-19;22;0;11,2;0
2014-11-19;23;0;10,3;0
2014-11-19;24;0;9,5;0
2014-11-20;1;0;8,7;0
2014-11-20;2;0;7,9;0
2014-11-20;3;0;7;0
2014-11-20;4;0;6,2;0
2014-11-20;5;0;5,4;0
2014-11-20;6;0;4,6;0
2014-11-20;7;0;3,7;0
2014-11-20;8;0;2,9;0
2014-11-20;9;215;5,7;49,01
2014-11-20;10;472;7,8;102,12
2014-11-20;11;656;9,8;136,15
2014-11-20;12;870;11,8;171,93
2014-11-20;13;955;13,2;184,35
2014-11-20;14;904;14;175,4
2014-11-20;15;633;14;129,04
2014-11-20;16;520;13,3;108,53
2014-11-20;17;145;11,6;32,5
2014-11-20;18;0;11;0
2014-11-20;19;0;10,4;0
2014-11-20;20;0;9,8;0
2014-11-20;21;0;9,2;0
2014-11-20;22;0;8,6;0
2014-11-20;23;0;8;0
2014-11-20;24;0;7,5;0
2014-11-21;1;0;7;0
2014-11-21;2;0;6,5;0
2014-11-21;3;0;6,1;0
2014-11-21;4;0;5,6;0
2014-11-21;5;0;5,1;0
2014-11-21;6;0;4,6;0
2014-11-21;7;0;4,2;0
2014-11-21;8;0;3,7;0
2014-11-21;9;247;6,9;55,7
2014-11-21;10;577;9,4;121,65
2014-11-21;11;754;11,5;152,43
2014-11-21;12;915;13,4;177,76
2014-11-21;13;930;14,7;178,87
2014-11-21;14;875;15,3;169,47
2014-11-21;15;685;15,2;137,47
2014-11-21;16;565;14,4;116,33
2014-11-21;17;266;12,9;58,08
2014-11-21;18;0;12,4;0
2014-11-21;19;0;11,9;0
2014-11-21;20;0;11,4;0
2014-11-21;21;0;10,9;0
2014-11-21;22;0;10,3;0
2014-11-21;23;0;9,8;0
2014-11-21;24;0;9,3;0
2014-11-22;1;0;8,9;0
2014-11-22;2;0;8,5;0
2014-11-22;3;0;8,1;0
2014-11-22;4;0;7,7;0
2014-11-22;5;0;7,3;0
2014-11-22;6;0;6,9;0
2014-11-22;7;0;6,5;0
2014-11-22;8;0;6,1;0
2014-11-22;9;274;9;60,9
2014-11-22;10;542;11,2;113,91
2014-11-22;11;755;13,3;151,14
2014-11-22;12;723;14,6;144,56
2014-11-22;13;667;15,3;134,22
2014-11-22;14;596;15,7;121,21
2014-11-22;15;213;14,8;46,48
2014-11-22;16;299;14,1;64,54
2014-11-22;17;58;12,8;13,11
2014-11-22;18;0;12,1;0
2014-11-22;19;0;11,5;0
2014-11-22;20;0;10,8;0
2014-11-22;21;0;10,2;0
2014-11-22;22;0;9,5;0
2014-11-22;23;0;8,9;0
2014-11-22;24;0;8,2;0
2014-11-23;1;0;7,4;0
2014-11-23;2;0;6,6;0
2014-11-23;3;0;5,8;0
2014-11-23;4;0;4,9;0
2014-11-23;5;0;4,1;0
2014-11-23;6;0;3,3;0
2014-11-23;7;0;2,4;0
2014-11-23;8;0;1,6;0
2014-11-23;9;216;4,3;49,55
2014-11-23;10;531;6,4;114,55
2014-11-23;11;637;7,9;133,94
2014-11-23;12;721;9,2;148,4
2014-11-23;13;808;10,2;162,89
2014-11-23;14;583;10,5;122,1
2014-11-23;15;227;9,6;50,69
2014-11-23;16;157;8,6;35,63
2014-11-23;17;33;7,3;7,68
2014-11-23;18;0;6,9;0
2014-11-23;19;0;6,6;0
2014-11-23;20;0;6,3;0
2014-11-23;21;0;6;0
2014-11-23;22;0;5,7;0
2014-11-23;23;0;5,4;0
2014-11-23;24;0;5,1;0
2014-11-24;1;0;4,9;0
2014-11-24;2;0;4,7;0
2014-11-24;3;0;4,6;0
2014-11-24;4;0;4,4;0
2014-11-24;5;0;4,3;0
2014-11-24;6;0;4,1;0
2014-11-24;7;0;3,9;0
2014-11-24;8;0;3,8;0
2014-11-24;9;122;5,8;28,21
2014-11-24;10;539;9;114,62
2014-11-24;11;492;10,4;104,72
2014-11-24;12;546;11,5;114,5
2014-11-24;13;906;13,1;176,6
2014-11-24;14;748;13,7;149,61
2014-11-24;15;638;13,9;130,01
2014-11-24;16;281;13;61,18
2014-11-24;17;78;11,6;17,67
2014-11-24;18;0;11;0
2014-11-24;19;0;10,5;0
2014-11-24;20;0;9,9;0
2014-11-24;21;0;9,3;0
2014-11-24;22;0;8,7;0
2014-11-24;23;0;8,2;0
2014-11-24;24;0;7,6;0
2014-11-25;1;0;6,9;0
2014-11-25;2;0;6,1;0
2014-11-25;3;0;5,4;0
2014-11-25;4;0;4,6;0
2014-11-25;5;0;3,8;0
2014-11-25;6;0;3,1;0
2014-11-25;7;0;2,3;0
2014-11-25;8;0;1,6;0
2014-11-25;9;215;4,5;49,29
2014-11-25;10;593;7,1;126,15
2014-11-25;11;797;9,4;161,67
2014-11-25;12;848;11;168,99
2014-11-25;13;931;12,2;181,53
2014-11-25;14;922;12,9;179,38
2014-11-25;15;757;13;151,73
2014-11-25;16;518;12,1;108,82
2014-11-25;17;143;10,4;32,25
2014-11-25;18;0;9,8;0
2014-11-25;19;0;9,1;0
2014-11-25;20;0;8,5;0
2014-11-25;21;0;7,8;0
2014-11-25;22;0;7,1;0
2014-11-25;23;0;6,5;0
2014-11-25;24;0;5,8;0
2014-11-26;1;0;5,3;0
2014-11-26;2;0;4,7;0
2014-11-26;3;0;4,1;0
2014-11-26;4;0;3,6;0
2014-11-26;5;0;3;0
2014-11-26;6;0;2,4;0
2014-11-26;7;0;1,9;0
2014-11-26;8;0;1,3;0
2014-11-26;9;238;4,4;54,39
2014-11-26;10;495;6,5;107,38
2014-11-26;11;512;8;109,93
2014-11-26;12;918;10,2;181,4
2014-11-26;13;976;11,6;189,34
2014-11-26;14;887;12,3;174,27
2014-11-26;15;782;12,6;156,37
2014-11-26;16;425;11,6;90,94
2014-11-26;17;219;10;48,88
2014-11-26;18;0;9,4;0
2014-11-26;19;0;8,8;0
2014-11-26;20;0;8,2;0
2014-11-26;21;0;7,6;0
2014-11-26;22;0;6,9;0
2014-11-26;23;0;6,3;0
2014-11-26;24;0;5,7;0
2014-11-27;1;0;5,1;0
2014-11-27;2;0;4,4;0
2014-11-27;3;0;3,8;0
2014-11-27;4;0;3,1;0
2014-11-27;5;0;2,5;0
2014-11-27;6;0;1,8;0
2014-11-27;7;0;1,2;0
2014-11-27;8;0;0,5;0
2014-11-27;9;227;3,5;52,18
2014-11-27;10;293;4,8;66,24
2014-11-27;11;534;6,5;115,08
2014-11-27;12;517;7,6;111,13
2014-11-27;13;575;8,6;121,77
2014-11-27;14;918;9,9;181,7
2014-11-27;15;792;10,3;160,04
2014-11-27;16;592;10;124,11
2014-11-27;17;263;8,6;58,67
2014-11-27;18;0;8,1;0
2014-11-27;19;0;7,6;0
2014-11-27;20;0;7,1;0
2014-11-27;21;0;6,5;0
2014-11-27;22;0;6;0
2014-11-27;23;0;5,5;0
2014-11-27;24;0;5;0
2014-11-28;1;0;4,6;0
2014-11-28;2;0;4,1;0
2014-11-28;3;0;3,7;0
2014-11-28;4;0;3,3;0
2014-11-28;5;0;2,9;0
2014-11-28;6;0;2,4;0
2014-11-28;7;0;2;0
2014-11-28;8;0;1,6;0
2014-11-28;9;36;2,8;8,55
2014-11-28;10;151;4,1;35,03
2014-11-28;11;474;6,2;103,34
2014-11-28;12;361;7,2;79,79
2014-11-28;13;250;7,4;56,21
2014-11-28;14;411;7,9;89,79
2014-11-28;15;126;7,4;28,9
2014-11-28;16;277;7,1;62,1
2014-11-28;17;222;6,5;50,36
2014-11-28;18;0;6,3;0
2014-11-28;19;0;6;0
2014-11-28;20;0;5,8;0
2014-11-28;21;0;5,5;0
2014-11-28;22;0;5,3;0
2014-11-28;23;0;5;0
2014-11-28;24;0;4,8;0
2014-11-29;1;0;4,6;0
2014-11-29;2;0;4,5;0
2014-11-29;3;0;4,3;0
2014-11-29;4;0;4,1;0
2014-11-29;5;0;4;0
2014-11-29;6;0;3,8;0
2014-11-29;7;0;3,7;0
2014-11-29;8;0;3,5;0
2014-11-29;9;36;4,8;8,47
2014-11-29;10;102;5,8;23,66
2014-11-29;11;130;6,5;29,92
2014-11-29;12;202;7,4;45,77
2014-11-29;13;94;7,3;21,68
2014-11-29;14;69;6,9;16
2014-11-29;15;115;7;26,47
2014-11-29;16;154;7,1;35,21
2014-11-29;17;68;6,7;15,79
2014-11-29;18;0;6,4;0
2014-11-29;19;0;6,1;0
2014-11-29;20;0;5,8;0
2014-11-29;21;0;5,5;0
2014-11-29;22;0;5,1;0
2014-11-29;23;0;4,8;0
2014-11-29;24;0;4,5;0
2014-11-30;1;0;4,2;0
2014-11-30;2;0;3,9;0
2014-11-30;3;0;3,5;0
2014-11-30;4;0;3,2;0
2014-11-30;5;0;2,9;0
2014-11-30;6;0;2,6;0
2014-11-30;7;0;2,3;0
2014-11-30;8;0;2;0
2014-11-30;9;174;4,4;40,16
2014-11-30;10;64;4,3;15,04
2014-11-30;11;28;3,9;6,63
2014-11-30;12;298;5,3;67,16
2014-11-30;13;293;6,2;65,8
2014-11-30;14;446;7,1;97,26
2014-11-30;15;342;7,4;75,76
2014-11-30;16;72;6,8;16,7
2014-11-30;17;25;6,1;5,86
2014-11-30;18;0;5,7;0
2014-11-30;19;0;5,4;0
2014-11-30;20;0;5;0
2014-11-30;21;0;4,6;0
2014-11-30;22;0;4,3;0
2014-11-30;23;0;3,9;0
2014-11-30;24;0;3,5;0
2014-12-1;1;0;3,1;0
2014-12-1;2;0;2,7;0
2014-12-1;3;0;2,3;0
2014-12-1;4;0;1,8;0
2014-12-1;5;0;1,4;0
2014-12-1;6;0;1;0
2014-12-1;7;0;0,6;0
2014-12-1;8;0;0,2;0
2014-12-1;9;150;2,3;35,09
2014-12-1;10;458;4,7;100,85
2014-12-1;11;781;7,8;160,23
2014-12-1;12;463;8,5;99,98
2014-12-1;13;70;6,6;16,26
2014-12-1;14;182;6,2;41,61
2014-12-1;15;319;6,3;71,31
2014-12-1;16;360;6,1;80,01
2014-12-1;17;155;5,2;35,75
2014-12-1;18;0;5,1;0
2014-12-1;19;0;5;0
2014-12-1;20;0;4,9;0
2014-12-1;21;0;4,8;0
2014-12-1;22;0;4,7;0
2014-12-1;23;0;4,5;0
2014-12-1;24;0;4,4;0
2014-12-2;1;0;4,3;0
2014-12-2;2;0;4,1;0
2014-12-2;3;0;4;0
2014-12-2;4;0;3,8;0
2014-12-2;5;0;3,7;0
2014-12-2;6;0;3,5;0
2014-12-2;7;0;3,4;0
2014-12-2;8;0;3,2;0
2014-12-2;9;202;6,2;46,03
2014-12-2;10;352;8,1;77,58
2014-12-2;11;486;9,9;103,81
2014-12-2;12;685;11,8;139,97
2014-12-2;13;715;13,2;144,25
2014-12-2;14;926;14,7;178,23
2014-12-2;15;848;15,3;165,07
2014-12-2;16;619;15;125,84
2014-12-2;17;312;13,4;67,44
2014-12-2;18;0;12,9;0
2014-12-2;19;0;12,4;0
2014-12-2;20;0;11,9;0
2014-12-2;21;0;11,4;0
2014-12-2;22;0;10,9;0
2014-12-2;23;0;10,4;0
2014-12-2;24;0;9,9;0
2014-12-3;1;0;9,3;0
2014-12-3;2;0;8,7;0
2014-12-3;3;0;8,1;0
2014-12-3;4;0;7,6;0
2014-12-3;5;0;7;0
2014-12-3;6;0;6,4;0
2014-12-3;7;0;5,8;0
2014-12-3;8;0;5,2;0
2014-12-3;9;69;6,8;16,01
2014-12-3;10;206;8,4;46,43
2014-12-3;11;275;9,9;60,85
2014-12-3;12;419;11,3;89,89
2014-12-3;13;394;12,1;84,54
2014-12-3;14;286;12,4;62,4
2014-12-3;15;162;12;36,14
2014-12-3;16;72;11,1;16,37
2014-12-3;17;179;10,4;40,13
2014-12-3;18;0;9,9;0
2014-12-3;19;0;9,4;0
2014-12-3;20;0;9;0
2014-12-3;21;0;8,5;0
2014-12-3;22;0;8;0
2014-12-3;23;0;7,5;0
2014-12-3;24;0;7,1;0
2014-12-4;1;0;6,6;0
2014-12-4;2;0;6,1;0
2014-12-4;3;0;5,7;0
2014-12-4;4;0;5,2;0
2014-12-4;5;0;4,7;0
2014-12-4;6;0;4,3;0
2014-12-4;7;0;3,8;0
2014-12-4;8;0;3,4;0
2014-12-4;9;23;4,3;5,44
2014-12-4;10;185;6,1;42,29
2014-12-4;11;104;6,5;24,04
2014-12-4;12;163;7,2;37,2
2014-12-4;13;478;8,8;102,8
2014-12-4;14;440;9,7;94,81
2014-12-4;15;203;9,6;45,51
2014-12-4;16;73;8,9;16,77
2014-12-4;17;26;8;6,04
2014-12-4;18;0;7,7;0
2014-12-4;19;0;7,3;0
2014-12-4;20;0;7;0
2014-12-4;21;0;6,7;0
2014-12-4;22;0;6,3;0
2014-12-4;23;0;6;0
2014-12-4;24;0;5,7;0
2014-12-5;1;0;5,3;0
2014-12-5;2;0;5;0
2014-12-5;3;0;4,7;0
2014-12-5;4;0;4,3;0
2014-12-5;5;0;4;0
2014-12-5;6;0;3,7;0
2014-12-5;7;0;3,3;0
2014-12-5;8;0;3;0
2014-12-5;9;28;4;6,62
2014-12-5;10;234;5,9;53,13
2014-12-5;11;420;7,7;91,71
2014-12-5;12;211;8,1;47,58
2014-12-5;13;143;8,1;32,6
2014-12-5;14;92;7,7;21,18
2014-12-5;15;49;7;11,4
2014-12-5;16;228;7;51,55
2014-12-5;17;3;6,2;0,71
2014-12-5;18;0;6;0
2014-12-5;19;0;5,7;0
2014-12-5;20;0;5,5;0
2014-12-5;21;0;5,2;0
2014-12-5;22;0;5;0
2014-12-5;23;0;4,7;0
2014-12-5;24;0;4,5;0
2014-12-6;1;0;4,2;0
2014-12-6;2;0;4;0
2014-12-6;3;0;3,7;0
2014-12-6;4;0;3,4;0
2014-12-6;5;0;3,1;0
2014-12-6;6;0;2,8;0
2014-12-6;7;0;2,6;0
2014-12-6;8;0;2,3;0
2014-12-6;9;152;4,6;35,18
2014-12-6;10;424;7,1;92,8
2014-12-6;11;373;8,3;81,84
2014-12-6;12;255;8,7;56,93
2014-12-6;13;357;9,5;78,08
2014-12-6;14;386;9,9;83,85
2014-12-6;15;264;9,9;58,52
2014-12-6;16;141;9,1;32
2014-12-6;17;111;8,1;25,43
2014-12-6;18;0;7,7;0
2014-12-6;19;0;7,4;0
2014-12-6;20;0;7;0
2014-12-6;21;0;6,7;0
2014-12-6;22;0;6,3;0
2014-12-6;23;0;5,9;0
2014-12-6;24;0;5,6;0
2014-12-7;1;0;5,2;0
2014-12-7;2;0;4,9;0
2014-12-7;3;0;4,6;0
2014-12-7;4;0;4,2;0
2014-12-7;5;0;3,9;0
2014-12-7;6;0;3,5;0
2014-12-7;7;0;3,2;0
2014-12-7;8;0;2,9;0
2014-12-7;9;106;4,8;24,68
2014-12-7;10;220;6,6;49,9
2014-12-7;11;320;8,2;70,86
2014-12-7;12;494;9,9;105,37
2014-12-7;13;293;10,4;64,48
2014-12-7;14;315;10,7;68,97
2014-12-7;15;577;11,3;120,47
2014-12-7;16;493;11,3;104,44
2014-12-7;17;182;10,1;40,84
2014-12-7;18;0;9,5;0
2014-12-7;19;0;8,9;0
2014-12-7;20;0;8,3;0
2014-12-7;21;0;7,7;0
2014-12-7;22;0;7,1;0
2014-12-7;23;0;6,5;0
2014-12-7;24;0;5,9;0
2014-12-8;1;0;5,3;0
2014-12-8;2;0;4,7;0
2014-12-8;3;0;4,1;0
2014-12-8;4;0;3,4;0
2014-12-8;5;0;2,8;0
2014-12-8;6;0;2,2;0
2014-12-8;7;0;1,6;0
2014-12-8;8;0;0,9;0
2014-12-8;9;28;2,1;6,68
2014-12-8;10;261;4,3;59,45
2014-12-8;11;140;5;32,4
2014-12-8;12;161;5,5;37,05
2014-12-8;13;318;6,5;71,03
2014-12-8;14;383;7,3;84,31
2014-12-8;15;464;7,8;100,53
2014-12-8;16;506;7,9;108,8
2014-12-8;17;216;7;48,93
2014-12-8;18;0;6,6;0
2014-12-8;19;0;6,2;0
2014-12-8;20;0;5,8;0
2014-12-8;21;0;5,4;0
2014-12-8;22;0;5;0
2014-12-8;23;0;4,7;0
2014-12-8;24;0;4,3;0
2014-12-9;1;0;4;0
2014-12-9;2;0;3,8;0
2014-12-9;3;0;3,6;0
2014-12-9;4;0;3,4;0
2014-12-9;5;0;3,2;0
2014-12-9;6;0;3;0
2014-12-9;7;0;2,8;0
2014-12-9;8;0;2,6;0
2014-12-9;9;21;3,6;4,98
2014-12-9;10;215;5,7;49,01
2014-12-9;11;330;7,6;73,17
2014-12-9;12;414;9,2;89,82
2014-12-9;13;433;10,2;93,18
2014-12-9;14;836;11,8;166,25
2014-12-9;15;446;11,9;94,95
2014-12-9;16;426;11,6;91,14
2014-12-9;17;191;10,4;42,74
2014-12-9;18;0;9,8;0
2014-12-9;19;0;9,1;0
2014-12-9;20;0;8,5;0
2014-12-9;21;0;7,8;0
2014-12-9;22;0;7,2;0
2014-12-9;23;0;6,5;0
2014-12-9;24;0;5,9;0
2014-12-10;1;0;5,1;0
2014-12-10;2;0;4,2;0
2014-12-10;3;0;3,4;0
2014-12-10;4;0;2,6;0
2014-12-10;5;0;1,7;0
2014-12-10;6;0;0,9;0
2014-12-10;7;0;0,1;0
2014-12-10;8;0;-0,8;0
2014-12-10;9;107;0,7;25,38
2014-12-10;10;167;1,8;39,06
2014-12-10;11;717;4,9;151
2014-12-10;12;726;6,5;151,41
2014-12-10;13;641;7,4;135,04
2014-12-10;14;328;7,2;72,89
2014-12-10;15;115;6,2;26,57
2014-12-10;16;66;5;15,45
2014-12-10;17;102;4;23,86
2014-12-10;18;0;3,8;0
2014-12-10;19;0;3,7;0
2014-12-10;20;0;3,6;0
2014-12-10;21;0;3,4;0
2014-12-10;22;0;3,3;0
2014-12-10;23;0;3,2;0
2014-12-10;24;0;3;0
2014-12-11;1;0;3;0
2014-12-11;2;0;3;0
2014-12-11;3;0;2,9;0
2014-12-11;4;0;2,9;0
2014-12-11;5;0;2,9;0
2014-12-11;6;0;2,9;0
2014-12-11;7;0;2,9;0
2014-12-11;8;0;2,9;0
2014-12-11;9;184;5,2;42,25
2014-12-11;10;507;8,2;108,84
2014-12-11;11;549;10;115,95
2014-12-11;12;524;11,2;110,47
2014-12-11;13;537;12;112,5
2014-12-11;14;653;12,8;133,49
2014-12-11;15;602;13;124,05
2014-12-11;16;464;12,6;98,13
2014-12-11;17;43;11,1;9,82
2014-12-11;18;0;10,5;0
2014-12-11;19;0;9,9;0
2014-12-11;20;0;9,4;0
2014-12-11;21;0;8,8;0
2014-12-11;22;0;8,3;0
2014-12-11;23;0;7,7;0
2014-12-11;24;0;7,2;0
2014-12-12;1;0;6,5;0
2014-12-12;2;0;5,7;0
2014-12-12;3;0;5;0
2014-12-12;4;0;4,3;0
2014-12-12;5;0;3,6;0
2014-12-12;6;0;2,8;0
2014-12-12;7;0;2,1;0
2014-12-12;8;0;1,4;0
2014-12-12;9;22;2,3;5,25
2014-12-12;10;123;3,6;28,73
2014-12-12;11;109;4,2;25,44
2014-12-12;12;565;6,3;121,25
2014-12-12;13;587;7,7;124,62
2014-12-12;14;353;8,1;77,79
2014-12-12;15;306;8,1;67,95
2014-12-12;16;62;7,1;14,38
2014-12-12;17;28;6;6,56
2014-12-12;18;0;5,9;0
2014-12-12;19;0;5,9;0
2014-12-12;20;0;5,8;0
2014-12-12;21;0;5,7;0
2014-12-12;22;0;5,6;0
2014-12-12;23;0;5,5;0
2014-12-12;24;0;5,5;0
2014-12-13;1;0;5,5;0
2014-12-13;2;0;5,7;0
2014-12-13;3;0;5,8;0
2014-12-13;4;0;5,9;0
2014-12-13;5;0;6;0
